!000042;20210428;-4.7619;-8.0214
!000045;20210427;4.3424;21.5318
!000045;20210428;4.4529;20.7353
!000046;20210427;-35.7664;-31.2500
!000046;20210428;-35.8354;-32.2251
!000048;20210427;-23.0573;18.2650
!000048;20210428;-18.6441;24.6753
!000049;20210427;48.0490;104.3135
!000049;20210428;44.0288;102.6457
!000050;20210427;-0.7013;4.7337
!000050;20210428;-2.8276;5.0708
!000055;20210427;-4.7414;9.9502
!000055;20210428;-7.2805;8.5213
!000056;20210427;8.3333;-0.8475
!000056;20210428;2.4540;-4.2980
!000058;20210427;-15.7001;-16.8759
!000058;20210428;-14.8784;-14.0173
!000059;20210427;24.0964;22.4975
!000059;20210428;26.6272;28.2717
!000060;20210427;18.2266;37.2213
!000060;20210428;17.2414;33.0352
!000061;20210427;-20.9929;-10.7372
!000061;20210428;-18.1287;-12.0879
!000062;20210427;7.8388;26.6781
!000062;20210428;13.2801;34.8014
!000063;20210427;-11.9407;-25.4797
!000063;20210428;-8.3979;-22.8198
!000065;20210427;9.5172;7.9098
!000065;20210428;3.5904;7.7753
!000066;20210427;-21.6502;-2.2482
!000066;20210428;-18.4753;0.9955
!000068;20210427;-11.6883;-19.5266
!000068;20210428;-13.3550;-18.4049
!000069;20210427;45.2744;57.9122
!000069;20210428;40.1773;56.2140
!000070;20210427;-30.0000;-26.7519
!000070;20210428;-25.9851;-24.8730
!000078;20210427;-15.8809;-29.2276
!000078;20210428;-15.0376;-31.6532
!000088;20210427;-11.3965;23.0769
!000088;20210428;-9.2834;24.4415
!000089;20210427;4.2607;11.8280
!000089;20210428;8.4399;12.4668
!000090;20210427;-12.2807;20.9677
!000090;20210428;-9.1317;20.6759
!000096;20210427;0.1050;-11.4312
!000096;20210428;-4.9696;-10.5916
!000099;20210427;-12.4324;4.6850
!000099;20210428;-11.1111;4.3478
!000100;20210427;54.5605;121.9048
!000100;20210428;44.4268;107.5515
!000150;20210427;27.8351;-26.9155
!000150;20210428;35.1449;-26.8627
!000151;20210427;-14.0000;-10.1966
!000151;20210428;-16.6086;-11.6851
!000153;20210427;-0.8516;11.6438
!000153;20210428;-2.4540;5.4377
!000155;20210427;132.9457;204.3038
!000155;20210428;130.1887;209.6447
!000156;20210427;-15.4404;-7.7966
!000156;20210428;-15.7570;-9.8126
!000157;20210427;59.8649;86.8878
!000157;20210428;64.3646;92.2456
!000158;20210427;-17.1806;-36.2712
!000158;20210428;-15.5653;-33.9080
!000159;20210427;16.9591;14.2857
!000159;20210428;17.3570;15.3101
!000166;20210427;-10.5159;3.2037
!000166;20210428;-12.5245;3.4722
!000301;20210422;141.6268;211.7284
!000301;20210423;139.3939;211.4108
!000333;20210427;3.6599;65.1391
!000333;20210428;-2.2182;67.7984
!000338;20210427;20.5552;38.3495
!000338;20210428;13.1414;37.7629
!000400;20210427;-3.2647;-9.4352
!000400;20210428;-7.1138;-7.9248
!000401;20210427;-13.0247;-27.8546
!000401;20210428;-12.4611;-26.4783
!000402;20210427;-6.1469;-3.3951
!000402;20210428;-7.5332;-3.0960
!000403;20210427;6.4337;80.2301
!000403;20210428;6.3361;79.0602
!000404;20210427;0.5025;12.0448
!000404;20210428;1.7857;14.6552
!000407;20210427;0.4773;20.4578
!000407;20210428;5.0360;28.6344
!000408;20210427;37.7238;87.9581
!000408;20210428;46.1240;97.0383
!000409;20210427;10.7843;9.4431
!000409;20210428;12.5000;9.2233
!000410;20210427;-10.5769;-26.4822
!000410;20210428;-9.1584;-25.7085
!000411;20210427;-24.7761;28.9112
!000411;20210428;-19.6286;27.9669
!000413;20210427;-30.4029;-38.3117
!000413;20210428;-30.0366;-36.9637
!000415;20210427;-19.2913;-30.0341
!000415;20210428;-16.9355;-27.9720
!000416;20210427;-25.9554;2.1978
!000416;20210428;-30.4553;-1.1161
!000417;20210427;5.6795;15.7778
!000417;20210428;1.2072;14.0590
!000419;20210427;2.4336;11.2981
!000419;20210428;2.4390;11.8644
!000420;20210427;39.1960;5.3232
!000420;20210428;47.4227;9.5785
!000421;20210427;-11.9281;30.0362
!000421;20210428;-9.1837;30.4029
!000422;20210427;88.0309;82.3970
!000422;20210428;86.6667;78.9474
!000423;20210427;-9.1242;25.8645
!000423;20210428;-11.1563;27.5121
!000425;20210427;22.7036;38.5519
!000425;20210428;23.9168;40.7480
!000426;20210427;-2.1834;21.9601
!000426;20210428;-8.3562;25.0467
!000428;20210427;19.9248;-12.3626
!000428;20210428;21.8391;-10.4225
!000429;20210427;7.0381;11.3144
!000429;20210428;8.2353;12.4007
!000430;20210427;18.5263;10.6090
!000430;20210428;29.7694;25.3036
!000488;20210427;99.6198;107.7973
!000488;20210428;93.8318;104.0134
!000498;20210427;4.8000;-0.5693
!000498;20210428;5.6112;-0.7533
!000501;20210427;-14.5706;2.6728
!000501;20210428;-13.6122;5.5762
!000502;20210427;-19.7564;-16.7135
!000502;20210428;-25.0335;-20.6799
!000503;20210427;-24.5614;-40.3238
!000503;20210428;-15.6469;-34.5016
!000504;20210426;22.2490;111.6829
!000504;20210428;24.3961;116.9944
!000505;20210427;-12.0092;-7.0732
!000505;20210428;-12.7059;-5.3571
!000506;20210427;-10.3004;-26.1484
!000506;20210428;-10.3896;-21.5909
!000507;20210427;10.6870;14.6245
!000507;20210428;10.1887;14.5098
!000509;20210427;31.0680;97.0803
!000509;20210428;29.8077;103.0075
!000510;20210427;14.6283;18.0247
!000510;20210428;13.1579;18.5464
!000513;20210427;-3.6600;16.4750
!000513;20210428;-2.3985;15.0260
!000514;20210427;-11.4286;-19.7647
!000514;20210428;-10.0000;-15.1365
!000516;20210427;112.8866;285.0816
!000516;20210428;98.3333;285.6481
!000517;20210427;9.2308;8.8123
!000517;20210428;10.5058;10.5058
!000518;20210427;-6.8817;-12.1704
!000518;20210428;-9.3478;-18.5547
!000519;20210427;-3.0364;10.3051
!000519;20210428;3.1847;14.9616
!000520;20210427;-9.1716;-15.4270
!000520;20210428;-7.7151;-13.8504
!000521;20210427;19.0939;11.8541
!000521;20210428;21.8954;19.9357
!000523;20210427;-27.7143;-64.5658
!000523;20210428;-28.8089;-60.0311
!000524;20210427;0.6510;10.0983
!000524;20210428;5.6954;21.2582
!000525;20210427;-35.3591;-55.1294
!000525;20210428;-31.6690;-54.9812
!000526;20210427;-36.0771;-10.6487
!000526;20210428;-37.4890;-14.1962
!000528;20210427;33.6100;58.3607
!000528;20210428;33.4722;57.2831
!000529;20210427;-10.0741;-14.7472
!000529;20210428;-9.4737;-13.5057
!000530;20210427;5.2326;4.9275
!000530;20210428;7.6696;6.7251
!000531;20210427;-12.7054;15.1734
!000531;20210428;-10.4213;15.9254
!000532;20210427;-12.4000;5.3898
!000532;20210428;-13.8867;8.8235
!000533;20210427;-3.7267;7.2664
!000533;20210428;-6.4024;8.0986
!000534;20210427;25.6231;34.6154
!000534;20210428;25.1485;34.0403
!000536;20210427;47.2362;67.4286
!000536;20210428;53.8462;68.5393
!000537;20210427;-11.2878;-12.5392
!000537;20210428;-9.0762;-11.0935
!000538;20210427;11.6939;41.1909
!000538;20210428;11.3442;36.7733
!000539;20210427;0.5391;8.7464
!000539;20210428;0.8197;6.9565
!000540;20210427;-6.9079;-16.0237
!000540;20210428;-7.2848;-14.8936
!000541;20210427;4.7794;29.3984
!000541;20210428;5.9259;30.4447
!000543;20210427;-0.2488;6.0566
!000543;20210428;1.2531;6.8500
!000544;20210427;-11.0181;-3.3333
!000544;20210428;-11.1869;-1.6616
!000545;20210427;35.6846;21.1111
!000545;20210428;44.3515;30.6818
!000546;20210427;-16.0602;-18.8107
!000546;20210428;-14.6835;-14.4670
!000547;20210427;-12.2763;16.6402
!000547;20210428;-12.4062;20.4098
!000548;20210427;-1.7766;0.7813
!000548;20210428;1.5504;4.8000
!000550;20210427;22.1776;98.6134
!000550;20210428;11.9526;101.4778
!000551;20210427;2.9412;15.3846
!000551;20210428;6.1947;17.3184
!000552;20210427;9.3633;35.1852
!000552;20210428;10.5839;40.2778
!000553;20210427;8.5502;-17.4986
!000553;20210428;13.8501;-15.4557
!000554;20210427;3.6697;-12.7413
!000554;20210428;9.4118;-9.1797
!000555;20210427;-15.9862;-9.0343
!000555;20210428;-19.7039;-12.6448
!000557;20210427;9.7923;18.5897
!000557;20210428;8.2596;22.3333
!000558;20210427;-3.5032;9.7826
!000558;20210428;-1.6393;11.1111
!000559;20210427;-13.6519;0.1980
!000559;20210428;-18.2114;-1.3725
!000560;20210427;1.6484;12.4620
!000560;20210428;5.7692;18.8272
!000561;20210427;-7.1531;-5.1170
!000561;20210428;-7.0100;-0.9146
!000563;20210427;-9.3220;-10.0840
!000563;20210428;-9.8592;-9.6045
!000564;20210427;-27.0358;12.5628
!000564;20210428;-22.2973;13.8614
!000565;20210427;10.1911;11.2540
!000565;20210428;11.1828;11.7838
!000566;20210427;-21.5758;-24.5921
!000566;20210428;-21.8137;-21.2346
!000567;20210427;0.1085;2.5556
!000567;20210428;-3.6055;4.7235
!000568;20210427;45.5072;227.9331
!000568;20210428;46.7116;239.8438
!000570;20210427;21.5352;32.5581
!000570;20210428;19.0889;25.3425
!000571;20210427;-33.6364;-18.5874
!000571;20210428;-31.5287;-18.5606
!000572;20210427;34.2960;84.1584
!000572;20210428;34.8148;77.5610
!000573;20210427;1.0791;5.6391
!000573;20210428;4.7794;10.8949
!000576;20210427;1.3220;56.1863
!000576;20210428;-2.6009;63.0631
!000581;20210427;-6.3838;33.6111
!000581;20210428;-8.2521;34.7658
!000582;20210427;-8.6000;-6.0927
!000582;20210428;-13.0476;-3.4169
!000584;20210427;33.5017;46.4451
!000584;20210428;31.0744;49.2004
!000585;20210427;-19.7917;-3.1447
!000585;20210428;-17.7419;-5.5556
!000586;20210427;-7.5325;-40.1681
!000586;20210428;-10.1631;-36.1285
!000587;20210427;6.3291;16.6667
!000587;20210428;7.0968;11.4094
!000589;20210427;6.2310;73.8806
!000589;20210428;4.8120;76.4557
!000590;20210427;-13.2984;-24.1758
!000590;20210428;-11.7212;-26.0177
!000591;20210427;40.4444;98.7421
!000591;20210428;46.4368;100.9464
!000592;20210427;1.4925;11.9342
!000592;20210428;0.7299;15.9664
!000593;20210427;-9.5331;-6.0606
!000593;20210428;-9.3204;-4.6939
!000595;20210427;-16.7347;-22.1374
!000595;20210428;-16.3934;-20.9302
!000596;20210427;16.6413;105.1715
!000596;20210428;17.9199;99.5936
!000597;20210427;-9.2764;-2.2000
!000597;20210428;-7.0632;3.1779
!000598;20210427;1.6097;6.0924
!000598;20210428;4.0000;9.9366
!000599;20210427;-5.1919;8.2474
!000599;20210428;-6.7416;8.3551
!000600;20210427;-4.5537;21.5777
!000600;20210428;-9.4077;21.4953
!000601;20210427;-18.2648;-5.1237
!000601;20210428;-18.3735;-2.5180
!000603;20210427;-5.9016;28.2395
!000603;20210428;-8.5437;26.1607
!000605;20210427;-8.8136;-17.1032
!000605;20210428;-8.9831;-15.6986
!000606;20210427;-23.8845;-29.0954
!000606;20210428;-24.5283;-30.8642
!000607;20210427;-4.0609;-8.4746
!000607;20210428;-2.5707;-6.6502
!000608;20210427;-19.5011;-33.6449
!000608;20210428;-21.3636;-34.7170
!000609;20210427;-30.0388;-24.9480
!000609;20210428;-36.1493;-30.7036
!000610;20210427;13.3886;10.0000
!000610;20210428;21.0462;15.5633
!000611;20210427;-18.3486;-30.8290
!000611;20210428;-15.5763;-28.8714
!000612;20210427;42.1667;134.9862
!000612;20210428;33.6523;127.7174
!000613;20210422;-7.2917;-26.9494
!000613;20210423;-9.4241;-26.2784
!000615;20210427;297.7723;257.1111
!000615;20210428;337.8788;305.1402
!000616;20210427;-3.8314;10.0877
!000616;20210428;-1.1450;15.1111
!000617;20210427;-9.8214;-14.3100
!000617;20210428;-7.8101;-14.0982
!000619;20210427;-3.7931;12.2736
!000619;20210428;-5.1282;13.2653
!000620;20210427;-16.0656;-14.9502
!000620;20210428;-20.9836;-18.5811
!000622;20210427;-7.1233;-26.6234
!000622;20210428;-5.8172;-23.9374
!000623;20210427;-9.8156;-2.0039
!000623;20210428;-8.2680;-3.7975
!000625;20210427;-1.9976;63.2056
!000625;20210428;-5.8757;67.6056
!000626;20210427;116.6874;152.1739
!000626;20210428;126.8482;157.2059
!000627;20210427;-21.4859;-29.0381
!000627;20210428;-20.3252;-29.4964
!000628;20210427;12.1099;5.5229
!000628;20210428;12.2320;6.8427
!000629;20210427;14.0704;2.2523
!000629;20210428;15.5000;5.4795
!000630;20210427;35.9447;48.2412
!000630;20210428;31.6514;42.7861
!000631;20210427;15.3846;3.0574
!000631;20210428;13.2576;4.5089
!000632;20210427;-12.9676;-20.8617
!000632;20210428;-13.1313;-21.4612
!000633;20210427;96.8831;73.8532
!000633;20210428;81.7500;66.7431
!000635;20210427;11.8987;22.7778
!000635;20210428;13.1250;28.1870
!000636;20210427;5.2010;57.5691
!000636;20210428;-1.8448;52.1856
!000637;20210427;-6.3725;-18.3761
!000637;20210428;-5.4591;-13.8009
!000638;20210427;-22.0635;8.8692
!000638;20210428;-19.5925;16.8565
!000639;20210427;-10.8108;-17.3623
!000639;20210428;-4.3977;-12.7400
!000650;20210427;23.0171;20.9480
!000650;20210428;30.2215;20.1460
!000651;20210427;0.9577;6.7575
!000651;20210428;-1.9091;7.1218
!000652;20210427;-17.9798;-59.5618
!000652;20210428;-13.7214;-57.5230
!000655;20210427;38.7543;50.7519
!000655;20210428;36.9416;49.5310
!000656;20210427;-10.8387;-11.5237
!000656;20210428;-11.2676;-10.6959
!000657;20210427;32.9073;46.7372
!000657;20210428;33.1738;48.0496
!000659;20210427;78.8018;77.9817
!000659;20210428;76.9231;80.1843
!000661;20210427;32.9622;75.3415
!000661;20210428;37.2737;79.1563
!000663;20210427;22.3278;0
!000663;20210428;35.2500;9.9593
!000665;20210427;-26.4875;-31.6071
!000665;20210428;-25.3906;-30.9222
!000666;20210427;-9.1941;-15.7007
!000666;20210428;-7.1262;-14.6996
!000667;20210427;-49.8645;-35.5401
!000667;20210428;-51.0753;-35.6890
!000668;20210427;-5.8073;37.5582
!000668;20210428;-5.8636;37.6514
!000669;20210427;0.8929;-0.8772
!000669;20210428;-0.8889;-4.2918
!000671;20210427;-13.1195;-16.0682
!000671;20210428;-15.8273;-15.4746
!000672;20210427;-9.8906;-7.4005
!000672;20210428;-8.4434;-9.2567
!000673;20210427;48.6301;-23.3216
!000673;20210428;48.2014;-29.2096
!000676;20210427;14.1638;-17.6818
!000676;20210428;4.8359;-24.2859
!000677;20210427;-3.9568;-20.5357
!000677;20210428;-4.3165;-19.3939
!000678;20210427;1.0526;-25.8114
!000678;20210428;0.8439;-21.2521
!000679;20210426;11.3960;21.4286
!000679;20210428;10.4348;20.1893
!000680;20210427;16.9972;10.1333
!000680;20210428;22.0588;17.5637
!000681;20210427;-8.8693;-7.7324
!000681;20210428;-6.9444;-7.7008
!000682;20210427;-6.0543;-7.4455
!000682;20210428;-2.9536;-5.1937
!000683;20210427;33.6538;39.0000
!000683;20210428;29.4393;40.6091
!000685;20210427;-2.3838;9.9329
!000685;20210428;0.1220;10.6469
!000686;20210427;-12.8755;-2.5210
!000686;20210428;-12.5270;-1.2195
!000687;20210427;5.1282;-58.7940
!000687;20210428;11.4865;-62.3288
!000688;20210427;-15.7346;-52.7630
!000688;20210428;-16.5421;-51.5201
!000690;20210427;-20.9078;25.2723
!000690;20210428;-21.7213;25.1092
!000691;20210427;17.6349;24.6154
!000691;20210428;10.4082;15.5983
!000692;20210427;13.8047;23.8095
!000692;20210428;11.5512;25.6506
!000695;20210427;-17.5000;-28.5521
!000695;20210428;-16.6139;-28.2016
!000697;20210427;-19.6162;-20.2116
!000697;20210428;-20.9607;-20.4396
!000698;20210427;23.8889;68.0905
!000698;20210428;30.6084;80.3150
!000700;20210427;-12.7586;-44.5175
!000700;20210428;-11.5917;-42.3901
!000701;20210427;-19.3162;8.5057
!000701;20210428;-18.2927;9.8361
!000702;20210427;-0.7752;-11.7241
!000702;20210428;-4.0698;-12.6984
!000703;20210427;17.1007;53.0346
!000703;20210428;14.2857;54.8505
!000705;20210427;4.2724;3.7185
!000705;20210428;5.0068;2.5099
!000707;20210427;4.4000;-11.8243
!000707;20210428;8.0645;-11.8421
!000708;20210427;65.3696;72.9869
!000708;20210428;75.6242;85.0211
!000709;20210427;27.1845;23.5849
!000709;20210428;27.3171;21.9626
!000710;20210427;-42.0842;-29.1493
!000710;20210428;-40.4207;-32.8920
!000711;20210427;-25.1656;-42.4936
!000711;20210428;-20.4861;-40.9794
!000712;20210427;7.1377;14.2968
!000712;20210428;6.7010;15.0913
!000713;20210427;35.2705;37.4745
!000713;20210428;30.9671;26.1645
!000715;20210427;-11.1317;-13.0672
!000715;20210428;-8.7199;-11.0307
!000716;20210427;1.9355;-19.7970
!000716;20210428;0.6289;-14.8936
!000717;20210427;25.9524;42.2043
!000717;20210428;30.4762;49.3188
!000718;20210427;67.9739;86.9091
!000718;20210428;84.0391;96.8641
!000719;20210427;5.7637;12.4043
!000719;20210428;6.2139;13.6012
!000720;20210427;1.8817;-32.5623
!000720;20210428;10.9890;-27.4686
!000721;20210427;3.7915;-5.8065
!000721;20210428;11.4914;-4.4025
!000722;20210427;9.7087;17.3010
!000722;20210428;17.7049;25.5245
!000723;20210427;32.2148;12.0910
!000723;20210428;33.6079;13.9045
!000725;20210427;55.8140;92.9319
!000725;20210428;45.6740;89.5288
!000726;20210427;-15.2990;-28.5211
!000726;20210428;-9.9554;-28.8732
!000727;20210427;17.0732;76.6871
!000727;20210428;20.0837;77.1605
!000728;20210427;-8.2437;3.6577
!000728;20210428;-10.0354;0.6472
!000729;20210427;-16.5517;23.3016
!000729;20210428;-15.8016;25.2574
!000731;20210427;-1.6360;2.5586
!000731;20210428;2.8926;8.2609
!000732;20210427;-30.1333;-49.3230
!000732;20210428;-29.8153;-48.8462
!000733;20210427;18.2754;144.9405
!000733;20210428;20.6469;148.6717
!000735;20210427;-12.3173;-18.8406
!000735;20210428;-11.3709;-19.5757
!000736;20210427;-5.5714;10.5906
!000736;20210428;-1.6345;14.1379
!000737;20210427;58.5492;126.6667
!000737;20210428;66.2162;132.9545
!000738;20210427;1.6237;45.9003
!000738;20210428;2.9445;48.6509
!000739;20210427;44.4608;56.6303
!000739;20210428;52.7236;68.7000
!000750;20210427;-16.1538;-2.3516
!000750;20210428;-18.9655;-3.7543
!000751;20210427;28.1022;23.5915
!000751;20210428;27.4725;24.2857
!000752;20210427;25.3012;4.2607
!000752;20210428;34.6032;7.3418
!000753;20210427;-3.5461;-0.7299
!000753;20210428;-4.2254;0.7407
!000755;20210427;-9.5238;-12.7027
!000755;20210428;-6.2147;-10.9920
!000756;20210427;-5.5610;-17.6170
!000756;20210428;-8.5659;-20.5021
!000757;20210427;-2.9197;-17.5620
!000757;20210428;-3.2419;-15.8351
!000758;20210427;17.4014;13.9640
!000758;20210428;15.2425;14.1876
!000759;20210427;-13.1746;-18.8427
!000759;20210428;-11.1650;-16.8182
!000761;20210427;25.2976;23.0994
!000761;20210428;28.5714;20.0000
!000762;20210427;62.8603;104.0278
!000762;20210428;68.2981;114.3059
!000766;20210427;19.2935;-23.6522
!000766;20210428;17.8378;-31.1216
!000767;20210427;32.3651;50.4717
!000767;20210428;33.1950;37.7682
!000768;20210427;1.4870;47.6563
!000768;20210428;1.2872;54.4785
!000776;20210427;-4.7403;7.3939
!000776;20210428;-4.9255;8.9087
!000777;20210427;-8.1616;-2.5628
!000777;20210428;-5.4714;-0.9962
!000778;20210427;14.3251;24.6246
!000778;20210428;16.1111;25.9036
!000779;20210427;-4.4204;-12.3423
!000779;20210428;-1.9782;-8.0705
!000780;20210427;60.2996;73.2794
!000780;20210428;63.0189;79.2531
!000782;20210427;6.9182;-6.5934
!000782;20210428;5.6250;-5.8496
!000783;20210427;-3.7185;15.0794
!000783;20210428;-5.8366;15.6051
!000785;20210427;-23.6066;-16.1066
!000785;20210428;-23.4528;-13.9404
!000786;20210427;35.4559;68.9043
!000786;20210428;29.7849;80.1822
!000788;20210427;11.2121;7.1533
!000788;20210428;11.2481;2.7027
!000789;20210427;-6.0993;10.5175
!000789;20210428;-4.1787;12.1417
!000790;20210427;5.4795;-1.8215
!000790;20210428;8.2534;0.3559
!000791;20210427;21.3450;34.3042
!000791;20210428;25.0000;39.3443
!000793;20210427;-15.1408;-24.2138
!000793;20210428;-13.5231;-21.3592
!000795;20210427;-3.6697;2.9412
!000795;20210428;-1.5094;3.1621
!000796;20210427;-28.3167;32.5858
!000796;20210428;-24.2424;34.7709
!000797;20210427;-0.6116;-6.6092
!000797;20210428;5.0633;-3.2070
!000798;20210427;46.1806;33.0174
!000798;20210428;44.6585;34.7471
!000799;20210427;93.9479;570.1173
!000799;20210428;102.2114;592.8328
!000800;20210427;-12.0453;4.2146
!000800;20210428;-14.2745;4.9952
!000801;20210427;2.9703;24.8000
!000801;20210428;4.4925;27.1255
!000802;20210427;-13.0709;-38.3240
!000802;20210428;-11.5756;-36.3426
!000803;20210427;-23.0769;-12.9106
!000803;20210428;-20.7962;-10.5426
!000806;20210427;32.2034;41.8182
!000806;20210428;42.1965;47.3054
!000807;20210427;121.8579;209.9237
!000807;20210428;103.7479;195.3086
!000809;20210427;-8.4158;-16.2896
!000809;20210428;-7.5377;-14.8148
!000810;20210427;-6.5517;-30.6905
!000810;20210428;-8.9286;-28.9817
!000811;20210427;23.7795;23.7795
!000811;20210428;26.8174;26.8174
!000812;20210427;46.5753;41.9569
!000812;20210428;39.0411;37.8608
!000813;20210427;-27.8502;-19.7464
!000813;20210428;-29.5269;-21.1679
!000815;20210427;-13.0125;-27.5964
!000815;20210428;-11.0507;-28.6337
!000816;20210427;41.8182;162.1849
!000816;20210428;34.9345;157.5000
!000818;20210427;11.7526;-10.3762
!000818;20210428;21.1667;-8.5918
!000819;20210427;-12.3209;-27.5911
!000819;20210428;-12.5541;-26.1426
!000820;20210427;249.0000;214.4144
!000820;20210428;255.7895;204.5045
!000821;20210427;22.8482;15.2717
!000821;20210428;16.9415;17.4699
!000822;20210427;62.2857;56.4738
!000822;20210428;61.9597;46.7363
!000823;20210427;-13.1012;-12.9568
!000823;20210428;-10.4465;-12.1488
!000825;20210427;80.8571;97.1963
!000825;20210428;86.4553;100.3096
!000826;20210427;-27.8205;-30.2354
!000826;20210428;-28.0051;-30.3218
!000828;20210427;17.8862;51.7190
!000828;20210428;17.0732;51.3514
!000829;20210427;0.8759;22.5177
!000829;20210428;9.2846;29.6029
!000830;20210427;55.7214;108.1117
!000830;20210428;52.9243;114.6703
!000831;20210427;42.6881;59.6973
!000831;20210428;49.0987;68.9689
!000833;20210427;4.1758;-11.6496
!000833;20210428;2.4719;-10.5005
!000835;20210427;15.6627;-41.4634
!000835;20210428;27.8481;-38.9728
!000836;20210427;-27.4194;-41.5584
!000836;20210428;-26.9103;-40.2174
!000837;20210427;47.3310;117.8947
!000837;20210428;51.1424;125.1309
!000838;20210427;-1.3841;6.4227
!000838;20210428;-0.3546;6.5201
!000839;20210427;-21.7899;-43.5393
!000839;20210428;-19.7628;-40.8163
!000848;20210427;-1.0204;8.0866
!000848;20210428;-2.3188;8.0821
!000850;20210427;0.7979;-11.6550
!000850;20210428;1.3441;-8.4951
!000851;20210427;0;-12.0944
!000851;20210428;1.8739;-8.7023
!000852;20210427;-5.2980;-17.6583
!000852;20210428;-3.1603;-16.3743
!000856;20210427;-15.7692;-26.3453
!000856;20210428;-14.0808;-25.3681
!000858;20210427;15.3346;123.2238
!000858;20210428;16.2393;127.1896
!000859;20210427;-0.9416;1.6425
!000859;20210428;2.1073;-0.8372
!000860;20210427;-10.7390;-22.4787
!000860;20210428;-4.5076;-20.7959
!000861;20210427;-3.0172;-10.0000
!000861;20210428;-9.1286;-9.8765
!000862;20210427;31.8296;36.6234
!000862;20210428;34.6939;37.1429
!000863;20210427;-4.9327;14.2857
!000863;20210428;-3.9080;14.8352
!000868;20210427;8.3333;-0.9828
!000868;20210428;7.0866;0.2457
!000869;20210427;8.9643;57.2552
!000869;20210428;7.5439;59.4970
!000875;20210427;13.6951;21.5470
!000875;20210428;19.2708;23.7838
!000876;20210427;-36.9420;-48.2443
!000876;20210428;-37.9196;-47.9753
!000877;20210427;4.2424;39.7112
!000877;20210428;2.7322;38.1084
!000878;20210427;19.2090;42.8433
!000878;20210428;13.8179;41.2289
!000880;20210427;-5.7561;28.9720
!000880;20210428;-6.5955;29.2617
!000881;20210427;34.7333;67.9400
!000881;20210428;35.1896;64.4566
!000882;20210427;-5.7592;-10.6700
!000882;20210428;-4.2328;-8.3544
!000883;20210427;19.4444;33.6158
!000883;20210428;19.7500;35.6941
!000885;20210427;-5.7674;3.9828
!000885;20210428;-5.9369;6.4455
!000886;20210427;0.2092;1.4831
!000886;20210428;0.8475;4.3860
!000887;20210427;-3.3545;29.2121
!000887;20210428;-6.5963;30.1471
!000888;20210427;11.8467;1.5823
!000888;20210428;14.9648;6.8740
!000889;20210427;19.6970;-38.1241
!000889;20210428;20.3390;-30.4906
!000890;20210427;93.2806;33.6066
!000890;20210428;102.4896;30.4813
!000892;20210427;-16.0772;-36.9565
!000892;20210428;-16.1290;-35.9606
!000893;20210427;37.7863;60.9212
