!000501;20210427;4.9711;20.3791;-15.4080
!000501;20210428;6.2428;25.5924;-19.3496
!000502;20210427;19.2982;19.2982;0
!000502;20210428;12.8655;12.8655;0
!000503;20210427;15.1358;23.3533;-8.2175
!000503;20210428;23.8034;36.7265;-12.9232
!000504;20210426;87.0293;100.0000;-12.9707
!000504;20210428;86.8902;81.9328;4.9575
!000505;20210427;13.6364;29.3948;-15.7584
!000505;20210428;10.9626;23.6311;-12.6686
!000506;20210427;10.4938;17.0000;-6.5062
!000506;20210428;9.2593;15.0000;-5.7407
!000507;20210427;54.6512;69.3694;-14.7182
!000507;20210428;56.9767;72.9730;-15.9962
!000509;20210427;93.1937;85.0575;8.1362
!000509;20210428;93.1937;85.0575;8.1362
!000510;20210427;63.4731;81.0811;-17.6080
!000510;20210428;60.4790;76.5766;-16.0975
!000513;20210427;43.3188;86.1994;-42.8806
!000513;20210428;42.5926;87.1471;-44.5545
!000514;20210427;10.9489;16.1290;-5.1801
!000514;20210428;11.6788;17.2043;-5.5255
!000516;20210427;96.4778;95.0855;1.3923
!000516;20210428;97.5498;96.5812;0.9686
!000517;20210427;37.6812;30.7692;6.9119
!000517;20210428;37.6812;30.0000;7.6812
!000518;20210427;20.1133;27.7457;-7.6324
!000518;20210428;15.5807;18.4971;-2.9164
!000519;20210427;30.8200;37.4172;-6.5972
!000519;20210428;33.4590;42.0530;-8.5940
!000520;20210427;11.9048;18.0723;-6.1675
!000520;20210428;15.0794;22.8916;-7.8122
!000521;20210427;26.3959;18.5393;7.8566
!000521;20210428;27.6650;19.0341;8.6309
!000523;20210427;11.4754;21.2928;-9.8174
!000523;20210428;12.6316;22.8137;-10.1821
!000524;20210427;24.8776;47.2119;-22.3343
!000524;20210428;27.3262;56.5056;-29.1794
!000525;20210427;1.1111;2.8269;-1.7157
!000525;20210428;2.6389;6.7138;-4.0749
!000526;20210427;2.5055;5.2028;-2.6972
!000526;20210428;0.8475;1.7598;-0.9123
!000528;20210427;75.8333;70.4082;5.4252
!000528;20210428;74.7917;69.1327;5.6590
!000529;20210427;13.2558;31.8436;-18.5878
!000529;20210428;12.0930;29.0503;-16.9573
!000530;20210427;22.1675;14.1304;8.0371
!000530;20210428;23.6453;15.7609;7.8845
!000531;20210427;22.9862;13.4897;9.4965
!000531;20210428;25.1473;16.7155;8.4318
!000532;20210427;28.1690;33.8983;-5.7293
!000532;20210428;31.1871;37.5303;-6.3431
!000533;20210427;50.4673;50.4673;0
!000533;20210428;47.6636;47.6636;0
!000534;20210427;58.1152;49.6063;8.5089
!000534;20210428;58.6387;46.0751;12.5637
!000536;20210427;70.4918;59.0909;11.4009
!000536;20210428;73.3607;61.9883;11.3724
!000537;20210427;10.1370;20.7865;-10.6495
!000537;20210428;10.9589;22.4719;-11.5130
!000538;20210427;42.2488;30.0493;12.1995
!000538;20210428;38.6483;25.6882;12.9601
!000539;20210427;34.0741;24.5763;9.4978
!000539;20210428;31.1111;21.1864;9.9247
!000540;20210427;8.8561;21.8182;-12.9621
!000540;20210428;7.7491;19.0909;-11.3418
!000541;20210427;48.5197;17.8947;30.6250
!000541;20210428;49.1776;16.7568;32.4209
!000543;20210427;31.3559;31.3559;0
!000543;20210428;33.8983;33.8983;0
!000544;20210427;27.2727;36.7347;-9.4620
!000544;20210428;32.1970;43.3673;-11.1704
!000545;20210427;38.4906;38.4906;0
!000545;20210428;45.2830;45.2830;0
!000546;20210427;5.8943;15.1042;-9.2099
!000546;20210428;6.9106;17.7083;-10.7978
!000547;20210427;24.0026;9.2593;14.7433
!000547;20210428;23.2538;8.3653;14.8886
!000548;20210427;32.5843;39.0805;-6.4962
!000548;20210428;34.8315;45.9770;-11.1456
!000550;20210427;69.5469;54.2359;15.3109
!000550;20210428;70.5479;55.7403;14.8076
!000551;20210427;19.1458;45.2055;-26.0597
!000551;20210428;19.1458;45.2055;-26.0597
!000552;20210427;61.8705;47.0000;14.8705
!000552;20210428;69.7842;58.0000;11.7842
!000553;20210427;29.6033;49.7512;-20.1479
!000553;20210428;35.5240;59.7015;-24.1775
!000554;20210427;32.5153;46.4912;-13.9759
!000554;20210428;40.4908;57.8947;-17.4039
!000555;20210427;23.3179;26.1039;-2.7860
!000555;20210428;17.4014;19.4805;-2.0791
!000557;20210427;44.8718;28.9063;15.9655
!000557;20210428;43.5897;26.5625;17.0272
!000558;20210427;48.5030;37.6812;10.8218
!000558;20210428;46.7066;35.5072;11.1993
!000559;20210427;22.5352;22.5352;0
!000559;20210428;21.4789;21.4789;0
!000560;20210427;31.1741;12.5000;18.6741
!000560;20210428;37.2470;28.1250;9.1220
!000561;20210427;10.9049;18.3594;-7.4545
!000561;20210428;11.1369;18.7500;-7.6131
!000563;20210427;4.0230;8.0460;-4.0230
!000563;20210428;3.4483;6.8966;-3.4483
!000564;20210427;12.6984;32.1839;-19.4855
!000564;20210428;14.0590;35.6322;-21.5732
!000565;20210427;45.2381;45.2381;0
!000565;20210428;44.5578;44.5578;0
!000566;20210427;15.3199;20.7763;-5.4564
!000566;20210428;13.8047;18.7215;-4.9167
!000567;20210427;15.6627;36.7609;-21.0983
!000567;20210428;14.1292;33.1620;-19.0327
!000568;20210427;69.9890;50.5611;19.4280
!000568;20210428;73.9039;55.7400;18.1639
!000570;20210427;40.4826;33.9286;6.5540
!000570;20210428;34.8525;26.8072;8.0453
!000571;20210427;7.3643;14.9606;-7.5963
!000571;20210428;5.8140;12.6050;-6.7911
!000572;20210427;88.5593;83.7662;4.7931
!000572;20210428;85.1695;78.5714;6.5981
!000573;20210427;29.4479;34.0426;-4.5947
!000573;20210428;31.9018;36.8794;-4.9776
!000576;20210427;61.8230;38.6700;23.1530
!000576;20210428;63.5403;41.8719;21.6684
!000581;20210427;62.3160;34.8048;27.5112
!000581;20210428;66.3395;41.7657;24.5738
!000582;20210427;17.8771;20.4255;-2.5484
!000582;20210428;17.6909;20.2128;-2.5219
!000584;20210427;71.0946;63.2432;7.8513
!000584;20210428;71.0946;63.2432;7.8513
!000585;20210427;46.6667;17.2414;29.4253
!000585;20210428;45.5556;15.5172;30.0383
!000586;20210427;19.5911;44.5736;-24.9825
!000586;20210428;21.2880;46.1240;-24.8360
!000587;20210427;88.5965;83.9506;4.6459
!000587;20210428;86.8421;81.4815;5.3606
!000589;20210427;69.6203;40.2490;29.3713
!000589;20210428;69.1983;39.4191;29.7792
!000590;20210427;19.7977;41.7683;-21.9706
!000590;20210428;20.9538;44.2073;-23.2536
!000591;20210427;56.7944;45.2539;11.5406
!000591;20210428;57.6655;45.2703;12.3952
!000592;20210427;22.0217;48.4127;-26.3910
!000592;20210428;23.4657;51.5873;-28.1216
!000593;20210427;15.9375;15.9375;0
!000593;20210428;16.5625;16.5625;0
!000595;20210427;45.3846;33.3333;12.0513
!000595;20210428;45.3846;33.3333;12.0513
!000596;20210427;71.5591;55.4463;16.1128
!000596;20210428;74.1739;60.1592;14.0147
!000597;20210427;32.6360;31.2139;1.4221
!000597;20210428;37.2385;37.5723;-0.3338
!000598;20210427;55.1402;60.2041;-5.0639
!000598;20210428;69.1589;75.5102;-6.3513
!000599;20210427;23.4848;36.7347;-13.2498
!000599;20210428;21.5909;33.3333;-11.7424
!000600;20210427;36.6337;27.5472;9.0865
!000600;20210428;35.3135;26.0377;9.2758
!000601;20210427;26.2391;3.3473;22.8918
!000601;20210428;27.6968;5.4393;22.2575
!000603;20210427;33.6283;43.3839;-9.7556
!000603;20210428;31.8584;38.6117;-6.7533
!000605;20210427;18.7013;26.4706;-7.7693
!000605;20210428;18.4416;26.1029;-7.6614
!000606;20210427;24.6575;30.3797;-5.7222
!000606;20210428;21.2329;26.1603;-4.9275
!000607;20210427;21.0191;29.4643;-8.4452
!000607;20210428;21.6561;30.3571;-8.7011
!000608;20210427;26.5416;44.1964;-17.6549
!000608;20210428;24.1287;40.1786;-16.0499
!000609;20210427;8.7954;15.6997;-6.9042
!000609;20210428;1.9120;3.4130;-1.5009
!000610;20210427;51.8672;50.6383;1.2289
!000610;20210428;59.7510;58.7234;1.0276
!000611;20210427;14.6853;22.5806;-7.8953
!000611;20210428;17.7305;26.8817;-9.1512
!000612;20210427;64.7643;47.3098;17.4544
!000612;20210428;62.9032;42.3892;20.5140
!000613;20210422;32.1023;71.5190;-39.4167
!000613;20210423;29.9716;66.7722;-36.8006
!000615;20210427;100.0000;100.0000;0
!000615;20210428;97.5469;97.5237;0.0232
!000616;20210427;26.9231;40.3846;-13.4615
!000616;20210428;32.0513;48.0769;-16.0256
!000617;20210427;1.3089;2.2124;-0.9035
!000617;20210428;1.0390;1.7467;-0.7078
!000619;20210427;40.5904;28.7611;11.8293
!000619;20210428;39.4834;27.4336;12.0498
!000620;20210427;26.5625;53.1250;-26.5625
!000620;20210428;20.7031;41.4063;-20.7031
!000622;20210427;12.0219;12.0219;0
!000622;20210428;12.5683;12.5683;0
!000623;20210427;7.8199;5.8824;1.9376
!000623;20210428;8.7678;7.0588;1.7089
!000625;20210427;37.7426;16.6211;21.1215
!000625;20210428;40.1430;19.8358;20.3072
!000626;20210427;91.8367;90.3793;1.4575
!000626;20210428;92.5432;91.2118;1.3313
!000627;20210427;7.9254;17.7083;-9.7829
!000627;20210428;8.1585;18.2292;-10.0707
!000628;20210427;42.6752;38.3562;4.3190
!000628;20210428;40.1274;34.4948;5.6326
!000629;20210427;45.3488;45.3488;0
!000629;20210428;50.0000;50.0000;0
!000630;20210427;73.8255;66.9492;6.8764
!000630;20210428;68.4564;59.4828;8.9736
!000631;20210427;56.2500;42.2680;13.9820
!000631;20210428;55.4688;38.7097;16.7591
!000632;20210427;19.0678;29.4118;-10.3440
!000632;20210428;16.9492;26.1438;-9.1946
!000633;20210427;86.0941;84.7191;1.3750
!000633;20210428;79.7546;77.2414;2.5132
!000635;20210427;68.0739;62.8834;5.1904
!000635;20210428;73.6148;69.3252;4.2896
!000636;20210427;48.9021;21.4223;27.4798
!000636;20210428;47.0263;18.6128;28.4135
!000637;20210427;34.5029;42.4460;-7.9431
!000637;20210428;33.9181;41.7266;-7.8085
!000638;20210427;19.1450;20.7289;-1.5839
!000638;20210428;23.2342;25.7403;-2.5061
!000639;20210427;3.3003;3.7736;-0.4733
!000639;20210428;4.9505;5.6604;-0.7099
!000650;20210427;89.3103;89.3103;0
!000650;20210428;98.6441;98.6441;0
!000651;20210427;38.6175;15.8832;22.7343
!000651;20210428;39.0333;16.4530;22.5803
!000652;20210427;2.5682;8.6022;-6.0339
!000652;20210428;4.3478;13.4409;-9.0930
!000655;20210427;74.5495;67.0554;7.4942
!000655;20210428;73.4234;64.2424;9.1810
!000656;20210427;8.4034;19.6078;-11.2045
!000656;20210428;8.8235;20.5882;-11.7647
!000657;20210427;78.1579;71.9595;6.1984
!000657;20210428;78.9474;72.9730;5.9744
!000659;20210427;80.8000;78.2805;2.5195
!000659;20210428;82.0000;79.1667;2.8333
!000661;20210427;90.9654;88.0573;2.9081
!000661;20210428;91.9728;89.3889;2.5838
!000663;20210427;81.0945;79.1209;1.9736
!000663;20210428;94.0299;93.4066;0.6233
!000665;20210427;11.2628;19.5266;-8.2638
!000665;20210428;10.9215;19.0476;-8.1261
!000666;20210427;28.9352;58.1395;-29.2043
!000666;20210428;27.7778;55.8140;-28.0362
!000667;20210427;11.7424;12.3506;-0.6082
!000667;20210428;10.6061;11.1554;-0.5493
!000668;20210427;30.2679;45.5760;-15.3080
!000668;20210428;30.3403;45.7429;-15.4026
!000669;20210427;73.1707;59.7403;13.4305
!000669;20210428;70.7317;55.8442;14.8876
!000671;20210427;0.8163;1.1834;-0.3671
!000671;20210428;0.7813;1.1111;-0.3299
!000672;20210427;20.8171;37.7647;-16.9476
!000672;20210428;18.4825;33.5294;-15.0469
!000673;20210427;54.5918;64.8485;-10.2566
!000673;20210428;51.6129;58.1818;-6.5689
!000676;20210427;40.4682;68.7500;-28.2818
!000676;20210428;30.1003;51.1364;-21.0360
!000677;20210427;25.0000;30.6818;-5.6818
!000677;20210428;24.0741;29.5455;-5.4714
!000678;20210427;21.6346;31.9149;-10.2803
!000678;20210428;21.7172;30.4965;-8.7793
!000679;20210426;85.7143;83.9506;1.7637
!000679;20210428;80.2198;77.7778;2.4420
!000680;20210427;58.9147;58.5938;0.3210
!000680;20210428;60.4651;59.5238;0.9413
!000681;20210427;16.3132;29.6846;-13.3714
!000681;20210428;15.7015;28.5714;-12.8700
!000682;20210427;21.5909;29.4574;-7.8665
!000682;20210428;27.2727;37.2093;-9.9366
!000683;20210427;81.7568;75.9615;5.7952
!000683;20210428;81.0811;75.0000;6.0811
!000685;20210427;56.0345;37.0370;18.9974
!000685;20210428;56.8966;38.2716;18.6249
!000686;20210427;11.4894;2.1008;9.3885
!000686;20210428;11.0638;1.6736;9.3902
!000687;20210427;7.1429;31.9444;-24.8016
!000687;20210428;7.4534;33.3333;-25.8799
!000688;20210427;5.7292;26.6846;-20.9555
!000688;20210428;5.9606;27.7628;-21.8022
!000690;20210427;40.4070;21.3389;19.0681
!000690;20210428;39.8256;20.5021;19.3235
!000691;20210427;44.1103;66.2835;-22.1732
!000691;20210428;37.5940;56.3218;-18.7279
!000692;20210427;69.1176;75.5102;-6.3926
!000692;20210428;69.1176;75.5102;-6.3926
!000695;20210427;15.0659;18.0587;-2.9928
!000695;20210428;14.8776;17.8330;-2.9554
!000697;20210427;0.3699;0.6316;-0.2617
!000697;20210428;0.4751;0.7905;-0.3155
!000698;20210427;48.4848;53.5874;-5.1026
!000698;20210428;50.8564;57.6233;-6.7669
!000700;20210427;8.0169;14.0741;-6.0572
!000700;20210428;9.0717;15.9259;-6.8542
!000701;20210427;29.0323;28.4974;0.5348
!000701;20210428;28.0645;26.9430;1.1215
!000702;20210427;21.9231;24.5690;-2.6459
!000702;20210428;15.3846;17.2414;-1.8568
!000703;20210427;42.0706;24.0310;18.0396
!000703;20210428;42.3239;22.0320;20.2920
!000705;20210427;39.2157;75.2747;-36.0590
!000705;20210428;37.8151;72.5275;-34.7123
!000707;20210427;60.3175;81.7204;-21.4030
!000707;20210428;67.4797;89.2473;-21.7676
!000708;20210427;54.6882;51.4597;3.2285
!000708;20210428;60.3695;57.1856;3.1839
!000709;20210427;80.7692;79.7297;1.0395
!000709;20210428;79.4872;78.3784;1.1088
!000710;20210427;1.5670;4.0441;-2.4772
!000710;20210428;1.5527;4.0074;-2.4546
!000711;20210427;25.4032;32.6425;-7.2393
!000711;20210428;26.6129;34.1969;-7.5840
!000712;20210427;35.3011;19.8618;15.4392
!000712;20210428;32.7037;15.6250;17.0787
!000713;20210427;47.8632;41.3462;6.5171
!000713;20210428;40.5508;33.0481;7.5027
!000715;20210427;26.4398;45.4955;-19.0557
!000715;20210428;29.8429;51.3514;-21.5084
!000716;20210427;14.4279;26.3636;-11.9358
!000716;20210428;16.4179;30.0000;-13.5821
!000717;20210427;82.1739;77.2222;4.9517
!000717;20210428;90.4348;87.7778;2.6570
!000718;20210427;92.8571;92.1053;0.7519
!000718;20210428;100.0000;100.0000;0
!000719;20210427;56.2992;77.4775;-21.1783
!000719;20210428;56.6929;78.3784;-21.6855
!000720;20210427;17.8707;46.5347;-28.6639
!000720;20210428;27.3764;71.2871;-43.9107
!000721;20210427;28.0992;44.1558;-16.0567
!000721;20210428;35.5372;55.8442;-20.3070
!000722;20210427;33.6022;52.3810;-18.7788
!000722;20210428;44.3548;69.6970;-25.3421
!000723;20210427;59.5308;59.5308;0
!000723;20210428;66.2757;66.2757;0
!000725;20210427;93.5185;90.4437;3.0748
!000725;20210428;90.5093;84.8148;5.6944
!000726;20210427;7.8652;15.7895;-7.9243
!000726;20210428;6.7925;13.5338;-6.7414
!000727;20210427;83.9378;66.6667;17.2712
!000727;20210428;83.4197;65.5914;17.8283
!000728;20210427;14.2792;6.8627;7.4164
!000728;20210428;12.9084;3.9216;8.9868
!000729;20210427;33.9539;27.8450;6.1089
!000729;20210428;34.8404;28.8136;6.0269
!000731;20210427;30.0000;53.4884;-23.4884
!000731;20210428;37.3913;66.6667;-29.2754
!000732;20210427;2.1195;6.3584;-4.2389
!000732;20210428;2.8902;8.6705;-5.7803
!000733;20210427;62.4294;34.7091;27.7204
!000733;20210428;62.8772;35.4871;27.3900
!000735;20210427;8.2305;17.0940;-8.8636
!000735;20210428;6.9959;14.5299;-7.5340
!000736;20210427;38.9881;33.0097;5.9784
!000736;20210428;39.2361;33.4951;5.7410
!000737;20210427;88.4337;83.9465;4.4872
!000737;20210428;89.1566;84.9498;4.2068
!000738;20210427;37.7224;8.2168;29.5056
!000738;20210428;37.9004;8.4790;29.4213
!000739;20210427;86.4025;83.3612;3.0413
!000739;20210428;93.8504;92.0071;1.8433
!000750;20210427;12.0879;2.0619;10.0261
!000750;20210428;6.3736;1.4563;4.9173
!000751;20210427;64.7436;58.9552;5.7884
!000751;20210428;62.8205;56.0606;6.7599
!000752;20210427;73.5849;73.5849;0
!000752;20210428;78.6164;78.6164;0
!000753;20210427;34.7368;49.2537;-14.5169
!000753;20210428;34.7368;49.2537;-14.5169
!000755;20210427;22.3256;38.7097;-16.3841
!000755;20210428;26.5116;48.3871;-21.8755
!000756;20210427;39.5299;57.0988;-17.5689
!000756;20210428;35.6838;51.5432;-15.8594
!000757;20210427;23.8434;32.9114;-9.0680
!000757;20210428;19.9288;25.9494;-6.0205
!000758;20210427;56.0669;44.5055;11.5615
!000758;20210428;53.1381;39.6648;13.4733
!000759;20210427;12.6761;8.4746;4.2015
!000759;20210428;13.3803;9.6045;3.7758
!000761;20210427;71.7822;71.7822;0
!000761;20210428;68.3168;68.3168;0
!000762;20210427;58.0599;49.7436;8.3163
!000762;20210428;61.1983;52.9412;8.2571
!000766;20210427;39.8515;66.8050;-26.9535
!000766;20210428;39.1089;65.5602;-26.4513
!000767;20210427;40.0000;28.2143;11.7857
!000767;20210428;40.5970;28.6738;11.9232
!000768;20210427;33.2428;6.1614;27.0814
!000768;20210428;35.6090;9.4875;26.1215
!000776;20210427;29.8351;5.8111;24.0239
!000776;20210428;29.8351;5.8111;24.0239
!000777;20210427;6.3625;7.0461;-0.6835
!000777;20210428;7.5630;9.4851;-1.9221
!000778;20210427;70.4225;62.1622;8.2604
!000778;20210428;72.5352;64.8649;7.6703
!000779;20210427;23.3937;39.7759;-16.3822
!000779;20210428;26.3591;44.8179;-18.4588
!000780;20210427;94.2623;92.4324;1.8299
!000780;20210428;95.9016;94.5946;1.3070
!000782;20210427;31.4286;37.9310;-6.5025
!000782;20210428;30.4762;36.7816;-6.3054
!000783;20210427;32.5758;12.6087;19.9671
!000783;20210428;32.8283;13.0435;19.7848
!000785;20210427;13.0120;18.1208;-5.1088
!000785;20210428;14.4578;20.1342;-5.6764
!000786;20210427;71.6903;54.7270;16.9632
!000786;20210428;72.4119;55.8810;16.5308
